"","autoctr","StockCode","sciname","ReproducRefNo","ReproMode","Fertilization","MatingSystem","MonogamyType","MatingRefNo","MatingQuality","Spawning","BatchSpawner","SpawnModRef","RepGuild1","RepGuild2","ParentalCare","ParentalCareQ","ParentalCareRef","RepAquarium","RepAquaRef","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","AddInfos","TS","SpecCode"
"89",8021,39275,"Apistogramma gibbiceps",12251,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,97,"2001-03-21T00:00:00.000Z",2,"2008-04-25T00:00:00.000Z",NA,NA,"A good pair produces 250 eggs every six weeks (Ref. 12251). Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,46624
"90",8023,39278,"Apistogramma gossei",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-25T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,46627
"91",9199,47080,"Apistogramma guttata",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-25T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,57504
"92",8025,39281,"Apistogramma hippolytae",12251,"dioecism","external","promiscuity",NA,12251,"1",NA,0,NA,"guarders","nesters","maternal","1",2060,NA,NA,97,"2001-03-21T00:00:00.000Z",2,"2008-04-28T00:00:00.000Z",NA,NA,"These fish practice harem breeding when the females outnumber the available males (Ref. 12251). About 200 eggs, female tends the clutch (Ref. 2060).",NA,46631
"93",8655,43451,"Apistogramma hoignei",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-28T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,52178
"94",8027,39283,"Apistogramma hongsloi",2060,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","nesters","maternal","1",47893,NA,NA,1057,"2003-07-01T00:00:00.000Z",2,"2008-04-28T00:00:00.000Z",NA,NA,"About 60-90 eggs, female tends the clutch (Ref. 47893). The eggs are attached to the ceiling of caves (Ref. 47893).",NA,46633
"95",9906,53304,"Apistogramma huascar",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders",NA,NA,NA,NA,NA,NA,2,"2008-04-28T00:00:00.000Z",NA,"2008-04-28T00:00:00.000Z",NA,NA,NA,NA,63213
"96",8037,39296,"Apistogramma inconspicua",47893,"dioecism","external","polygyny",NA,12251,"1",NA,0,NA,"guarders","clutch tenders","biparental","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-28T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves (Ref. 47893).  Female clutch tender, but male often takes part in caring for eggs and larvae (Ref. 47893).",NA,46648
"97",8038,39297,"Apistogramma iniridae",2060,"dioecism","external","polygyny",NA,12251,"1",NA,0,NA,"guarders","nesters","maternal","1",2060,NA,NA,1057,"2003-07-01T00:00:00.000Z",2,"2008-04-28T00:00:00.000Z",NA,NA,"Female deposits 80-120 eggs at the cave ceiling and tends the clutch (Ref. 2060).",NA,46650
"98",9854,52398,"Apistogramma inornata",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders",NA,NA,NA,NA,NA,NA,2,"2008-04-28T00:00:00.000Z",NA,"2008-04-28T00:00:00.000Z",NA,NA,NA,NA,62415
"99",7742,21551,"Apistogramma juruensis",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-28T00:00:00.000Z",NA,NA,"Sexual maturity is reached after 3-4 months. Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,26699
"100",8039,39299,"Apistogramma linkei",47893,"dioecism","external","polygyny",NA,12251,"1",NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-28T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves (Ref. 47893).  Female clutch tender, male often takes part in caring for eggs and larvae (Ref. 47893).",NA,46654
"101",7559,20863,"Apistogramma luelingi",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-28T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,26698
"102",8041,39305,"Apistogramma macmasteri",1672,"dioecism","external","polygyny",NA,51539,"1",NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,339,"1998-08-20T00:00:00.000Z",2,"2017-07-27T00:00:00.000Z",NA,NA,"Produces 60-120 eggs. The eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893). Like other <i>Apistogramma</i>, this species may participate in harem spawning where the male services more than one female in his secret spawning site which may either be a cave or thick vegetation (Ref. 12251).",NA,46660
"103",9800,51663,"Apistogramma martini",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders",NA,NA,NA,NA,NA,NA,2,"2008-04-29T00:00:00.000Z",NA,"2008-04-29T00:00:00.000Z",NA,NA,NA,NA,61776
"104",8042,39306,"Apistogramma meinkeni",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"30-50 eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,46662
"105",9200,47081,"Apistogramma mendezi",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,57505
"106",7558,20862,"Apistogramma moae",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,26697
"107",7561,20866,"Apistogramma nijsseni",42573,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","nesters","biparental","1",42573,NA,NA,1,"2002-07-02T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"Female guards eggs in nest; male and female guard larvae (Ref. 42573).",NA,26702
"108",8044,39309,"Apistogramma norberti",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,46666
"109",8046,39312,"Apistogramma ortmanni",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,46668
"110",9202,47083,"Apistogramma panduro",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,57507
"111",9907,53318,"Apistogramma pantalone",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders",NA,NA,NA,NA,NA,NA,2,"2008-04-29T00:00:00.000Z",NA,"2008-04-29T00:00:00.000Z",NA,NA,NA,NA,63228
"112",8049,39319,"Apistogramma paucisquamis",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,46673
"113",10404,57866,"Apistogramma paulmuelleri",93321,"dioecism",NA,NA,NA,NA,NA,NA,0,NA,"guarders","nesters","maternal","1",93321,NA,NA,10,"2013-04-23T00:00:00.000Z",2,"2016-06-03T00:00:00.000Z",NA,NA,NA,NA,66920
"114",7560,20865,"Apistogramma payaminonis",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,26701
"115",8050,39321,"Apistogramma personata",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,46675
"116",5801,12612,"Apistogramma pertensis",2060,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",2060,NA,NA,1057,"2003-07-01T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"Female deposits about 120 eggs at the cave ceiling and tends the clutch (Ref. 2060).",NA,12286
"117",8051,39322,"Apistogramma piauiensis",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"Eggs are attached tot the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,46680
"118",8053,39326,"Apistogramma pleurotaenia",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,46685
"119",8052,39324,"Apistogramma pulchra",12965,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,97,"2001-03-21T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"The males barely reach 5 cm, while the females are barely 2.5 cm in length. Breeding males are very colorful and have extended fin filaments while the female's fins are rounded (Ref. 12965). Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,46681
"120",8055,39329,"Apistogramma regani",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-01T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,46687
"121",8056,39331,"Apistogramma resticulosa",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,46692
"122",9908,53319,"Apistogramma rositae",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders",NA,NA,NA,NA,NA,NA,2,"2008-04-29T00:00:00.000Z",NA,"2008-04-29T00:00:00.000Z",NA,NA,NA,NA,63229
"123",9671,50742,"Apistogramma rubrolineata",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders",NA,NA,NA,NA,NA,NA,2,"2008-04-29T00:00:00.000Z",NA,"2008-04-29T00:00:00.000Z",NA,NA,NA,NA,60963
"124",8059,39337,"Apistogramma rupununi",12251,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders",NA,NA,NA,NA,NA,97,"2001-03-21T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"The males are not very colorful but the females are bright yellow during breeding season (Ref. 12251). About 200 eggs (Ref. 47893).",NA,46698
"125",9875,52656,"Apistogramma salpinction",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders",NA,NA,NA,NA,NA,NA,2,"2008-04-29T00:00:00.000Z",NA,"2008-04-29T00:00:00.000Z",NA,NA,NA,NA,62642
"126",9853,52397,"Apistogramma similis",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders",NA,NA,NA,NA,NA,NA,2,"2008-04-29T00:00:00.000Z",NA,"2008-04-29T00:00:00.000Z",NA,NA,NA,NA,62414
"127",8060,39339,"Apistogramma staecki",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,46700
"128",8062,39344,"Apistogramma steindachneri",1672,"dioecism","external","polygyny",NA,13371,"1",NA,0,13371,"guarders","clutch tenders","paternal","1",13371,NA,NA,339,"1998-06-30T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",1,"2000-03-03T00:00:00.000Z","One male has a harem of several females; 60-120 eggs are laid in caves; male defends all nesting sites (Ref. 13371).",NA,46707
"129",8064,39348,"Apistogramma taeniata",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders",NA,NA,NA,NA,NA,NA,2,"2008-04-29T00:00:00.000Z",NA,"2008-04-29T00:00:00.000Z",NA,NA,NA,NA,46711
"130",8065,39349,"Apistogramma trifasciata",1672,"dioecism","external","polygyny",NA,1672,"1",NA,0,13371,"guarders","clutch tenders","biparental","1",1672,NA,NA,339,"1998-06-30T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",1,"2000-03-03T00:00:00.000Z","Harem family, usually 1 male and 3 females. Lays up to 100 eggs in caves. Both sexes defend eggs and larvae (Ref. 1672).",NA,46712
"131",9855,52399,"Apistogramma tucurui",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders",NA,NA,NA,NA,NA,NA,2,"2008-04-29T00:00:00.000Z",NA,"2008-04-29T00:00:00.000Z",NA,NA,NA,NA,62416
"132",8066,39350,"Apistogramma uaupesi",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,46713
"133",7556,20860,"Apistogramma urteagai",47893,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",47893,NA,NA,1057,"2003-07-16T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"Eggs are attached to the ceiling of caves, female cares for eggs and larvae (Ref. 47893).",NA,26694
"134",9856,52400,"Apistogramma velifera",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders",NA,NA,NA,NA,NA,NA,2,"2008-04-29T00:00:00.000Z",NA,"2008-04-29T00:00:00.000Z",NA,NA,NA,NA,62417
"135",8067,39352,"Apistogramma viejita",2060,"dioecism","external","polygyny",NA,12251,"1",NA,0,NA,"guarders","clutch tenders","maternal","1",2060,NA,NA,1057,"2003-07-01T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"Maximum of 100 eggs, female tends the clutch. The eggs are attached to the ceiling of caves (Ref. 47893).  Males practice harem spawning when there is an excess of females around (Ref. 12251).",NA,46716
"136",9909,53322,"Apistogramma wapisana",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders",NA,NA,NA,NA,NA,NA,2,"2008-04-29T00:00:00.000Z",NA,"2008-04-29T00:00:00.000Z",NA,NA,NA,NA,63232
"137",7565,20870,"Apistogrammoides pucallpaensis",2060,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"guarders","clutch tenders","maternal","1",2060,NA,NA,1057,"2003-07-01T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"About 80 eggs are attached to the ceiling of caves, female tends the clutch (Ref. 2060).",NA,26705
"138",7594,20930,"Archocentrus centrarchus",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,"2008-04-29T00:00:00.000Z",NA,"2008-04-29T00:00:00.000Z",NA,NA,NA,NA,26765
"139",5818,12642,"Archocentrus multispinosus",47085,"dioecism","external","monogamy",NA,205,"1",NA,0,NA,"guarders","clutch tenders","maternal","1",59298,NA,NA,339,"1998-06-30T00:00:00.000Z",2,"2008-04-29T00:00:00.000Z",NA,NA,"Female tends the clutch. The larvae were attached to aquatic swimming plants because most oxygen is near the surface of the pool. Later female looks after the young, male defends the territory. This updates previous information from Ref. 1672.",NA,12315
"140",7595,20935,"Archocentrus spinosissimus",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,"2008-04-29T00:00:00.000Z",NA,"2008-04-29T00:00:00.000Z",NA,NA,NA,NA,26770
"141",1279,2458,"Aristochromis christyi",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,"2008-04-29T00:00:00.000Z",NA,"2008-04-29T00:00:00.000Z",NA,NA,NA,NA,2260
"142",2349,4906,"Astatoreochromis alluaudi",205,"dioecism","in mouth",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"2004-02-12T00:00:00.000Z",2,"2008-05-27T00:00:00.000Z",NA,NA,"Assumed to be a mouth brooder. Replace ASAP.",NA,4688
"143",3078,7200,"Astatoreochromis straeleni",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2008-04-29T00:00:00.000Z",NA,"2008-04-29T00:00:00.000Z",NA,NA,NA,NA,6879
"144",3079,7201,"Astatoreochromis vanderhorsti",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2008-05-28T00:00:00.000Z",NA,"2008-05-28T00:00:00.000Z",NA,NA,NA,NA,6880
"145",3705,7019,"Astatotilapia bloyeti",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6698
"146",3711,7025,"Astatotilapia burtoni",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6704
"147",3714,7028,"Astatotilapia calliptera",6307,"dioecism","external",NA,NA,NA,NA,NA,1,6307,"bearers","external brooders","maternal","1",6307,NA,NA,10,"1993-11-18T00:00:00.000Z",2,"2008-05-28T00:00:00.000Z",NA,NA,"Female lays batches of eggs on a substratum which the male begins to inseminate. Female collects the eggs almost immediately after laying a batch and incubates eggs in her mouth for 12-14 days at 26°C, releasing the young after which. Parent guards the young for 5-7 days, keeping them into her mouth when approached by predators or divers.  ",NA,6707
"148",3732,7046,"Astatotilapia desfontainii",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6725
"149",3745,7059,"Astatotilapia flaviijosephi",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders","maternal","1",2059,NA,NA,1,"1998-04-02T00:00:00.000Z",2,"2008-04-30T00:00:00.000Z",NA,NA,"Mouthbrooding by females (Ref. 2059).",NA,6738
"150",3054,7176,"Astatotilapia stappersii",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6855
"151",3057,7179,"Astatotilapia swynnertoni",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6858
"152",3066,7188,"Astatotilapia tweddlei",2059,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,1,"1998-04-02T00:00:00.000Z",NA,"1998-04-02T00:00:00.000Z",NA,NA,"Mouthbrooding by females.",NA,6867
"153",7389,20310,"Astronotus crassipinnis",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,"2008-05-28T00:00:00.000Z",NA,"2008-05-28T00:00:00.000Z",NA,NA,NA,NA,25744
"154",1961,3808,"Astronotus ocellatus",205,"dioecism","external",NA,NA,NA,NA,NA,1,9091,"guarders","clutch tenders","biparental","1",7020,"Medium",7020,10,"1994-06-20T00:00:00.000Z",2,"2008-05-28T00:00:00.000Z",3,"2002-11-08T22:16:40.000Z","In captivity, both male and female clean a suitable spawning site - often a flat rock , or branches, or in a circular nest excavated in shallow water (Ref. 44091). Eggs (usually numbering in the thousands, Ref. 44091) are deposited and are guarded by both parents. Egg hatch in 3 or 4 days and parent move the fry to a shallow pit in the sand where they remain for 6 or 7 days (Ref. 7020).   ",NA,3612
"155",9545,49792,"Aulonocara aquilonium",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,"2008-05-28T00:00:00.000Z",NA,"2008-05-28T00:00:00.000Z",NA,NA,NA,NA,60047
"156",1245,2376,"Aulonocara auditor",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,"2008-05-28T00:00:00.000Z",NA,"2008-05-28T00:00:00.000Z",NA,NA,NA,NA,2177
"157",1247,2378,"Aulonocara baenschi",2060,"dioecism","in mouth",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders","maternal","1",2060,NA,NA,1057,"2003-07-02T00:00:00.000Z",2,"2008-05-28T00:00:00.000Z",NA,NA,"Female mouthbrooder (Ref. 2060).",NA,2179
"158",9544,49791,"Aulonocara brevinidus",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,"2008-05-28T00:00:00.000Z",NA,"2008-05-28T00:00:00.000Z",NA,NA,NA,NA,60046
"159",1246,2377,"Aulonocara brevirostre",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,"2008-05-28T00:00:00.000Z",NA,"2008-05-28T00:00:00.000Z",NA,NA,NA,NA,2178
"160",1249,2380,"Aulonocara ethelwynnae",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,"2008-05-28T00:00:00.000Z",NA,"2008-05-28T00:00:00.000Z",NA,NA,NA,NA,2181
"161",9543,49790,"Aulonocara gertrudae",40898,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,113,"2003-01-09T00:00:00.000Z",2,"2013-02-24T00:00:00.000Z",NA,NA,"Territorial males either dig crater nests, defend a rocky cave (north of Ruhuhu), or dig a spawning pit against a rock. Mouthbrooder.",NA,60045
"162",1243,2373,"Aulonocara guentheri",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,"2008-05-28T00:00:00.000Z",NA,"2008-05-28T00:00:00.000Z",NA,NA,NA,NA,2174
