"","autoctr","StockCode","sciname","ReproducRefNo","ReproMode","Fertilization","MatingSystem","MonogamyType","MatingRefNo","MatingQuality","Spawning","BatchSpawner","SpawnModRef","RepGuild1","RepGuild2","ParentalCare","ParentalCareQ","ParentalCareRef","RepAquarium","RepAquaRef","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","AddInfos","TS","SpecCode"
"239",2873,6040,"Rhabdamia gracilis",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2002-09-24T00:00:00.000Z",2,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,5747
"240",7154,19323,"Rhabdamia mentalis",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-22T00:00:00.000Z",2,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,24340
"241",7980,39171,"Rhabdamia nigrimentum",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,46488
"242",7250,19801,"Rhabdamia spilota",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,25033
"243",9362,48900,"Siphamia argentea",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,59176
"244",6486,14410,"Siphamia cephalotes",33616,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2000-07-28T00:00:00.000Z",2,"2003-05-23T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205). Adults in South Australian waters have been observed brooding eggs in January (Ref. 33616).",NA,14886
"245",7262,19840,"Siphamia corallicola",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,25077
"246",6487,14411,"Siphamia cuneiceps",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,14888
"247",9363,48901,"Siphamia elongata",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,59177
"248",2908,6080,"Siphamia fistulosa",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,5785
"249",2907,6078,"Siphamia fuscolineata",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2002-09-24T00:00:00.000Z",2,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,5783
"250",6488,14412,"Siphamia guttulata",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,14890
"251",7269,19868,"Siphamia jebbi",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,25105
"252",6489,14413,"Siphamia majimai",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,14892
"253",6019,12972,"Siphamia mossambica",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,12628
"254",5566,11993,"Siphamia roseigaster",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,11667
"255",9364,48903,"Siphamia tubifer",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,59179
"256",6490,14414,"Siphamia tubulata",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",2,"2010-11-01T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).  Eggs are incubated orally (Ref. 205).",NA,14897
"257",2902,6072,"Sphaeramia nematoptera",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-13T00:00:00.000Z",2,"2003-05-23T00:00:00.000Z",NA,NA,"Are mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,5778
"258",2501,5159,"Sphaeramia orbicularis",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-13T00:00:00.000Z",2,"2003-05-23T00:00:00.000Z",NA,NA,"Courtship and spawning occur on a semi-lunar cycle, shortly before full and new moons (Ref. 37816). Distinct pairing during courtship and spawning (Ref. 205). Are mouthbrooders (Ref. 240). Males incubate up to 12,000 eggs for a period of about 8 days (Ref. 37816). After the pelagic larval phase, juveniles settle and grow at a rate of 3 to 6 mm per month (Ref. 37816).",NA,4926
"259",9422,49194,"Taeniamia ataenia",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2003-05-22T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,59462
"260",2899,6069,"Taeniamia biguttata",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-13T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,5775
"261",9245,47771,"Taeniamia bilineata",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-13T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Are mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,58158
"262",7726,21508,"Taeniamia buruensis",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-13T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Are mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,27484
"263",2900,6070,"Taeniamia fucata",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-13T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Are mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,5776
"264",6018,12971,"Taeniamia leai",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-13T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Are mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,12627
"265",4227,8164,"Taeniamia lineolata",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-13T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Are mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,7854
"266",9372,48914,"Taeniamia macroptera",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2003-05-22T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,59188
"267",7050,18801,"Taeniamia mozambiquensis",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-13T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Are mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,23656
"268",7708,21367,"Taeniamia pallida",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-13T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Are mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,27315
"269",2901,6071,"Taeniamia zosterophora",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-13T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Are mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,5777
"270",6491,14415,"Vincentia badia",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,14900
"271",6493,14417,"Vincentia conspersa",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,14904
"272",6494,14418,"Vincentia macrocauda",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers",NA,NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",NA,"2003-05-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,14906
"273",6495,14419,"Vincentia novaehollandiae",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",2,"2006-11-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,14908
"274",6496,14420,"Vincentia punctata",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2003-05-23T00:00:00.000Z",2,"2006-11-23T00:00:00.000Z",NA,NA,"Distinct pairing during courtship and spawning (Ref. 205).",NA,14910
"275",2876,6043,"Zapogon evermanni",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2001-07-12T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,5750
"276",8558,42511,"Zapogon isus",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-21T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,50886
"277",2895,6065,"Zoramia fragilis",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2001-07-12T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,5771
"278",2896,6066,"Zoramia gilberti",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-21T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,5772
"279",2897,6067,"Zoramia leptacantha",240,"dioecism","external","monogamy","obligate",52884,"1",NA,0,NA,"bearers","external brooders","paternal","1",52884,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2017-06-28T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).  Displays obligate monogamy where a one-to-one pair is established irrespective of resource abundance (Ref. 52884).",NA,5773
"280",2898,6068,"Zoramia perlita",240,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2001-07-12T00:00:00.000Z",2,"2003-05-22T00:00:00.000Z",NA,NA,"Mouthbrooders (Ref. 240). Distinct pairing during courtship and spawning (Ref. 205).",NA,5774
"281",11621,53532,"Zoramia viridiventer",205,"dioecism","external",NA,NA,NA,NA,NA,0,NA,"bearers","external brooders",NA,NA,NA,NA,NA,2,"2015-07-14T00:00:00.000Z",2,"2016-06-02T00:00:00.000Z",NA,NA,"Mouthbrooders. Distinct pairing during courtship and spawning (Ref. 205).",NA,63424
